

Date,Time,ROI 1 4Sigma Width A1 [µm],ROI 1 4Sigma Width A2 [µm],ROI 1 Centroid Position A1 [µm],ROI 1 Centroid Position A2 [µm],ROI 1 Goodness of Gaussian fit A1,ROI 1 Roughness of Gaussian fit A1,ROI 1 Goodness of Gaussian fit A2,ROI 1 Roughness of Gaussian fit A2,
5/31/2018,5:32:20 PM,3346.38,3523.13,4881.67,5267.89,0.01,0.03,0.01,0.02,
5/31/2018,5:32:21 PM,3083.96,3597.11,4889.99,5281.92,0.01,0.02,0.01,0.03,
5/31/2018,5:32:22 PM,3321.84,3561.23,4880.86,5275.78,0.01,0.03,0.01,0.02,
5/31/2018,5:32:24 PM,3251.47,3555.08,4882.60,5270.94,0.01,0.03,0.01,0.02,
5/31/2018,5:32:25 PM,3245.64,3579.68,4877.69,5268.02,0.01,0.02,0.01,0.03,
5/31/2018,5:32:26 PM,3280.70,3570.04,4875.27,5280.82,0.01,0.02,0.01,0.03,
5/31/2018,5:32:27 PM,3268.75,3529.67,4874.81,5288.91,0.01,0.02,0.02,0.02,
5/31/2018,5:32:28 PM,3326.13,3502.17,4866.33,5293.45,0.01,0.03,0.02,0.02,
5/31/2018,5:32:29 PM,3316.12,3432.95,4881.25,5287.10,0.01,0.03,0.02,0.02,
5/31/2018,5:32:30 PM,3259.83,3536.03,4879.21,5286.35,0.01,0.02,0.01,0.02,
5/31/2018,5:32:32 PM,3325.21,3494.25,4873.05,5285.87,0.01,0.03,0.02,0.02,
5/31/2018,5:32:33 PM,3116.90,3547.63,4874.97,5276.52,0.01,0.03,0.02,0.02,
5/31/2018,5:32:34 PM,3333.87,3611.17,4869.44,5262.71,0.01,0.03,0.01,0.03,
5/31/2018,5:32:35 PM,3254.51,3476.57,4878.89,5265.20,0.01,0.02,0.02,0.02,
5/31/2018,5:32:36 PM,3240.35,3504.80,4873.72,5273.79,0.01,0.02,0.02,0.02,
5/31/2018,5:32:37 PM,3370.08,3532.27,4879.02,5261.97,0.01,0.03,0.01,0.02,
5/31/2018,5:32:38 PM,3156.01,3599.87,4873.07,5272.59,0.01,0.02,0.01,0.03,
5/31/2018,5:32:39 PM,3315.75,3424.35,4876.84,5292.68,0.01,0.03,0.03,0.02,
5/31/2018,5:32:41 PM,3308.10,3457.35,4869.97,5296.13,0.01,0.03,0.02,0.02,
5/31/2018,5:32:42 PM,3332.64,3515.07,4877.23,5275.54,0.01,0.02,0.01,0.02,
5/31/2018,5:32:43 PM,3396.69,3528.85,4869.18,5281.99,0.01,0.02,0.01,0.02,
5/31/2018,5:32:44 PM,3335.75,3590.49,4890.81,5282.17,0.01,0.03,0.01,0.03,
5/31/2018,5:32:45 PM,3268.08,3496.13,4876.10,5255.74,0.01,0.03,0.02,0.02,
5/31/2018,5:32:46 PM,3245.04,3475.32,4859.79,5271.00,0.01,0.02,0.02,0.02,
5/31/2018,5:32:47 PM,3293.68,3465.48,4868.79,5271.31,0.01,0.02,0.02,0.02,
5/31/2018,5:32:48 PM,3199.65,3524.77,4872.52,5261.48,0.01,0.02,0.01,0.02,
5/31/2018,5:32:49 PM,3315.27,3433.75,4863.95,5311.04,0.01,0.03,0.06,0.02,
5/31/2018,5:32:51 PM,3332.95,3505.31,4874.32,5283.60,0.01,0.02,0.02,0.02,
5/31/2018,5:32:52 PM,3263.27,3494.20,4872.68,5278.42,0.01,0.02,0.01,0.02,
5/31/2018,5:32:53 PM,3255.16,3605.58,4871.17,5272.73,0.01,0.02,0.01,0.03,
5/31/2018,5:32:54 PM,3202.74,3618.02,4876.31,5257.09,0.01,0.02,0.01,0.03,
5/31/2018,5:32:55 PM,3325.91,3592.61,4873.57,5261.87,0.01,0.03,0.01,0.02,
5/31/2018,5:32:56 PM,3247.62,3470.52,4872.48,5264.88,0.01,0.02,0.02,0.02,
5/31/2018,5:32:57 PM,3250.40,3513.13,4865.29,5280.89,0.01,0.02,0.02,0.02,
5/31/2018,5:32:59 PM,3183.91,3585.54,4877.34,5279.99,0.01,0.02,0.01,0.02,
5/31/2018,5:33:00 PM,3139.16,3575.45,4869.38,5268.86,0.01,0.02,0.01,0.03,
5/31/2018,5:33:01 PM,3246.36,3483.29,4869.01,5282.89,0.01,0.02,0.02,0.02,
5/31/2018,5:33:02 PM,3242.94,3421.40,4875.52,5270.21,0.01,0.02,0.03,0.02,
5/31/2018,5:33:03 PM,3208.02,3498.94,4867.75,5253.92,0.01,0.02,0.01,0.02,
5/31/2018,5:33:04 PM,3366.76,3484.36,4863.65,5276.67,0.01,0.03,0.02,0.02,
5/31/2018,5:33:05 PM,3323.74,3483.08,4858.61,5273.99,0.01,0.03,0.02,0.02,
5/31/2018,5:33:06 PM,3331.23,3592.40,4865.19,5282.33,0.01,0.03,0.01,0.03,
5/31/2018,5:33:07 PM,3264.00,3500.27,4871.58,5273.80,0.01,0.02,0.02,0.02,
5/31/2018,5:33:08 PM,3318.18,3529.17,4857.38,5287.42,0.01,0.02,0.01,0.02,
5/31/2018,5:33:09 PM,3298.67,3484.73,4877.41,5294.10,0.01,0.02,0.02,0.02,
5/31/2018,5:33:10 PM,3340.07,3429.71,4878.83,5297.73,0.01,0.03,0.03,0.02,
5/31/2018,5:33:12 PM,3257.69,3490.86,4872.55,5285.77,0.01,0.02,0.02,0.02,
5/31/2018,5:33:13 PM,3247.24,3391.39,4877.74,5276.13,0.01,0.02,0.03,0.02,
5/31/2018,5:33:14 PM,3236.43,3455.18,4879.91,5260.68,0.01,0.02,0.02,0.02,
5/31/2018,5:33:15 PM,3229.07,3429.99,4878.09,5272.98,0.02,0.02,0.05,0.02,
5/31/2018,5:33:16 PM,3382.29,3546.72,4880.96,5263.97,0.01,0.02,0.01,0.02,
5/31/2018,5:33:17 PM,3238.79,3484.60,4890.38,5272.67,0.01,0.02,0.02,0.02,
5/31/2018,5:33:18 PM,3303.09,3578.89,4895.69,5275.90,0.01,0.03,0.01,0.03,
5/31/2018,5:33:19 PM,3304.02,3590.62,4879.48,5268.94,0.01,0.02,0.01,0.03,
5/31/2018,5:33:21 PM,3165.65,3528.21,4882.02,5287.35,0.01,0.02,0.01,0.02,
5/31/2018,5:33:22 PM,3280.16,3469.50,4877.87,5291.86,0.01,0.03,0.02,0.02,
5/31/2018,5:33:23 PM,3227.61,3552.14,4874.99,5267.01,0.01,0.03,0.01,0.03,
5/31/2018,5:33:24 PM,3275.95,3469.99,4882.19,5262.92,0.01,0.02,0.02,0.02,
5/31/2018,5:33:25 PM,3246.45,3532.54,4881.50,5258.51,0.01,0.02,0.02,0.02,
5/31/2018,5:33:26 PM,3266.73,3570.04,4884.03,5273.09,0.01,0.03,0.01,0.03,
5/31/2018,5:33:27 PM,3324.13,3470.21,4864.36,5284.81,0.01,0.03,0.02,0.02,
5/31/2018,5:33:28 PM,3327.15,3417.85,4879.85,5292.68,0.01,0.02,0.04,0.02,
5/31/2018,5:33:30 PM,3149.14,3550.64,4878.94,5280.55,0.02,0.02,0.01,0.02,
5/31/2018,5:33:31 PM,3242.47,3441.55,4873.94,5278.44,0.01,0.02,0.02,0.02,
5/31/2018,5:33:32 PM,3292.98,3549.33,4873.66,5262.83,0.01,0.03,0.01,0.02,
5/31/2018,5:33:33 PM,3099.10,3578.04,4881.62,5264.66,0.01,0.03,0.01,0.03,
5/31/2018,5:33:34 PM,3264.16,3556.33,4874.85,5271.48,0.01,0.03,0.01,0.02,
5/31/2018,5:33:35 PM,3287.08,3491.85,4872.10,5282.04,0.01,0.02,0.02,0.02,
5/31/2018,5:33:36 PM,3215.39,3445.95,4873.45,5290.08,0.01,0.03,0.03,0.02,
5/31/2018,5:33:37 PM,3239.63,3497.15,4858.21,5282.43,0.01,0.02,0.01,0.02,
5/31/2018,5:33:38 PM,3199.72,3497.90,4875.77,5278.80,0.01,0.02,0.02,0.02,
5/31/2018,5:33:39 PM,3312.10,3493.51,4864.47,5263.34,0.01,0.02,0.02,0.02,
5/31/2018,5:33:41 PM,3222.30,3555.52,4868.49,5268.72,0.01,0.02,0.01,0.02,
5/31/2018,5:33:42 PM,3326.79,3488.23,4868.97,5265.98,0.01,0.02,0.02,0.02,
5/31/2018,5:33:43 PM,3303.68,3578.46,4882.49,5258.61,0.01,0.03,0.01,0.02,
5/31/2018,5:33:44 PM,3351.66,3495.66,4879.17,5281.50,0.01,0.02,0.02,0.02,
5/31/2018,5:33:45 PM,3280.04,3508.47,4869.80,5277.59,0.01,0.02,0.01,0.02,
5/31/2018,5:33:46 PM,3276.91,3476.77,4889.21,5280.22,0.01,0.02,0.02,0.02,
5/31/2018,5:33:47 PM,3220.44,3571.45,4883.39,5270.04,0.01,0.02,0.01,0.02,
5/31/2018,5:33:48 PM,3299.64,3429.88,4868.60,5290.26,0.01,0.03,0.02,0.02,
5/31/2018,5:33:49 PM,3271.09,3536.94,4874.67,5281.62,0.01,0.02,0.01,0.02,
5/31/2018,5:33:51 PM,3284.93,3521.34,4887.05,5264.15,0.01,0.03,0.01,0.02,
5/31/2018,5:33:52 PM,3312.83,3438.14,4880.29,5277.98,0.01,0.03,0.02,0.02,
5/31/2018,5:33:53 PM,3329.88,3536.07,4880.02,5261.74,0.01,0.02,0.01,0.02,
5/31/2018,5:33:54 PM,3345.63,3444.22,4874.87,5278.48,0.01,0.02,0.03,0.02,
5/31/2018,5:33:55 PM,3264.27,3462.95,4885.77,5251.65,0.01,0.02,0.02,0.02,
5/31/2018,5:33:56 PM,3286.61,3430.09,4874.73,5264.65,0.01,0.03,0.03,0.02,
5/31/2018,5:33:57 PM,3177.25,3467.94,4874.65,5263.23,0.01,0.02,0.03,0.02,
5/31/2018,5:33:58 PM,3307.53,3618.52,4889.61,5261.51,0.01,0.02,0.01,0.02,
5/31/2018,5:33:59 PM,3281.35,3561.57,4879.89,5265.99,0.01,0.03,0.01,0.02,
5/31/2018,5:34:00 PM,3269.27,3400.83,4884.43,5283.11,0.01,0.02,0.07,0.02,
5/31/2018,5:34:02 PM,3356.19,3508.63,4883.88,5272.65,0.01,0.03,0.02,0.02,
5/31/2018,5:34:03 PM,3277.39,3564.90,4879.81,5275.46,0.01,0.02,0.01,0.02,
5/31/2018,5:34:04 PM,3168.61,3479.16,4871.97,5263.87,0.01,0.02,0.02,0.02,
5/31/2018,5:34:05 PM,3238.79,3576.58,4879.47,5262.36,0.01,0.02,0.01,0.02,
5/31/2018,5:34:06 PM,3255.04,3439.94,4863.69,5269.84,0.01,0.02,0.02,0.02,
5/31/2018,5:34:07 PM,3316.41,3438.07,4886.13,5272.17,0.01,0.02,0.03,0.02,
5/31/2018,5:34:08 PM,3225.96,3489.99,4891.45,5280.24,0.01,0.02,0.02,0.02,
5/31/2018,5:34:09 PM,3250.32,3521.24,4875.56,5248.75,0.01,0.02,0.01,0.03,
5/31/2018,5:34:11 PM,3313.11,3598.77,4882.50,5254.61,0.01,0.03,0.01,0.02,
5/31/2018,5:34:12 PM,3291.40,3482.56,4868.16,5272.63,0.01,0.02,0.02,0.02,
5/31/2018,5:34:13 PM,3278.49,3563.23,4887.18,5242.62,0.01,0.02,0.01,0.02,
5/31/2018,5:34:14 PM,3256.53,3597.11,4866.39,5238.89,0.01,0.02,0.01,0.02,
5/31/2018,5:34:15 PM,3334.42,3467.75,4885.43,5255.70,0.01,0.02,0.02,0.02,
5/31/2018,5:34:16 PM,3142.71,3459.12,4885.28,5247.74,0.01,0.02,0.03,0.02,
5/31/2018,5:34:18 PM,3226.99,3630.86,4886.93,5247.42,0.01,0.02,0.01,0.03,
5/31/2018,5:34:19 PM,3238.21,3574.08,4889.37,5242.83,0.01,0.02,0.01,0.03,
5/31/2018,5:34:20 PM,3217.05,3540.26,4877.40,5261.08,0.01,0.02,0.01,0.02,
5/31/2018,5:34:21 PM,3246.78,3478.85,4886.32,5254.65,0.01,0.02,0.02,0.02,
5/31/2018,5:34:22 PM,3301.28,3551.40,4882.13,5254.57,0.01,0.02,0.01,0.03,
5/31/2018,5:34:24 PM,3289.25,3528.65,4893.55,5265.28,0.01,0.02,0.01,0.02,
5/31/2018,5:34:25 PM,3282.71,3400.54,4884.66,5273.49,0.01,0.03,0.02,0.02,
5/31/2018,5:34:26 PM,3323.17,3525.26,4906.33,5254.53,0.01,0.03,0.02,0.02,
5/31/2018,5:34:27 PM,3350.83,3597.77,4888.15,5272.83,0.01,0.02,0.01,0.03,
5/31/2018,5:34:28 PM,3268.04,3504.31,4886.38,5266.45,0.01,0.02,0.01,0.02,
5/31/2018,5:34:29 PM,3193.67,3545.40,4877.22,5263.12,0.01,0.02,0.01,0.02,
5/31/2018,5:34:30 PM,3235.59,3449.94,4875.17,5262.11,0.01,0.02,0.02,0.02,
5/31/2018,5:34:32 PM,3336.91,3539.78,4895.57,5260.48,0.01,0.03,0.01,0.02,
5/31/2018,5:34:33 PM,3247.01,3602.33,4878.74,5275.52,0.01,0.02,0.01,0.03,
5/31/2018,5:34:34 PM,3282.70,3460.87,4879.11,5258.45,0.01,0.02,0.02,0.02,
5/31/2018,5:34:35 PM,3265.69,3449.99,4873.25,5277.08,0.01,0.02,0.03,0.02,
5/31/2018,5:34:36 PM,3241.94,3438.11,4884.15,5282.44,0.01,0.02,0.02,0.02,
5/31/2018,5:34:37 PM,3286.58,3485.85,4885.12,5276.90,0.01,0.02,0.02,0.02,
5/31/2018,5:34:38 PM,3265.39,3505.94,4877.63,5266.79,0.01,0.02,0.02,0.02,
5/31/2018,5:34:39 PM,3312.84,3571.79,4868.31,5249.40,0.01,0.02,0.01,0.02,
5/31/2018,5:34:40 PM,3348.30,3475.09,4882.38,5260.29,0.01,0.02,0.02,0.02,
5/31/2018,5:34:42 PM,3232.32,3579.21,4863.95,5253.17,0.01,0.03,0.01,0.02,
5/31/2018,5:34:43 PM,3273.30,3557.82,4864.89,5258.84,0.01,0.02,0.01,0.02,
5/31/2018,5:34:44 PM,3342.56,3487.05,4889.69,5278.59,0.01,0.03,0.02,0.02,
5/31/2018,5:34:45 PM,3226.88,3535.84,4879.33,5260.35,0.01,0.02,0.01,0.02,
5/31/2018,5:34:46 PM,3287.53,3523.50,4859.45,5273.45,0.01,0.02,0.02,0.02,
5/31/2018,5:34:47 PM,3326.02,3504.00,4881.32,5266.08,0.01,0.03,0.02,0.02,
5/31/2018,5:34:48 PM,3282.41,3527.95,4875.31,5264.19,0.01,0.02,0.01,0.02,
5/31/2018,5:34:49 PM,3269.93,3490.92,4872.80,5273.68,0.01,0.02,0.02,0.02,
5/31/2018,5:34:51 PM,3233.15,3479.35,4879.76,5249.66,0.01,0.02,0.02,0.02,
5/31/2018,5:34:52 PM,3281.30,3534.97,4885.42,5286.92,0.01,0.02,0.01,0.02,
5/31/2018,5:34:53 PM,3374.74,3380.84,4888.58,5278.35,0.01,0.03,0.09,0.02,
5/31/2018,5:34:54 PM,3148.32,3556.12,4879.91,5257.11,0.01,0.02,0.01,0.02,
5/31/2018,5:34:55 PM,3334.68,3449.53,4881.52,5258.12,0.01,0.03,0.02,0.02,
5/31/2018,5:34:56 PM,3312.97,3446.55,4891.93,5276.08,0.01,0.02,0.06,0.02,
5/31/2018,5:34:57 PM,3316.46,3531.08,4873.01,5264.94,0.01,0.03,0.01,0.03,
5/31/2018,5:34:58 PM,3229.02,3439.77,4887.94,5275.65,0.01,0.03,0.03,0.02,
5/31/2018,5:34:59 PM,3238.88,3530.67,4882.25,5272.33,0.01,0.03,0.01,0.02,
5/31/2018,5:35:00 PM,3290.13,3451.92,4881.50,5274.50,0.01,0.02,0.02,0.02,
5/31/2018,5:35:02 PM,3242.04,3507.10,4872.77,5267.77,0.01,0.02,0.02,0.02,
5/31/2018,5:35:03 PM,3252.18,3510.85,4876.94,5273.82,0.01,0.02,0.01,0.02,
5/31/2018,5:35:04 PM,3210.11,3523.16,4874.48,5269.77,0.01,0.02,0.01,0.02,
5/31/2018,5:35:05 PM,3309.96,3578.36,4883.27,5269.03,0.01,0.03,0.01,0.03,
5/31/2018,5:35:06 PM,3345.12,3550.59,4885.52,5262.40,0.01,0.03,0.01,0.02,
5/31/2018,5:35:08 PM,3142.52,3451.41,4881.54,5284.91,0.01,0.02,0.03,0.02,
5/31/2018,5:35:09 PM,3222.04,3491.53,4885.96,5265.14,0.01,0.03,0.02,0.02,
5/31/2018,5:35:10 PM,3316.84,3599.08,4884.72,5267.13,0.01,0.03,0.01,0.03,
5/31/2018,5:35:11 PM,3239.76,3504.05,4879.48,5249.27,0.01,0.02,0.02,0.02,
5/31/2018,5:35:12 PM,3354.99,3596.59,4898.41,5240.46,0.01,0.02,0.01,0.02,
5/31/2018,5:35:13 PM,3305.66,3526.13,4892.78,5256.32,0.01,0.03,0.01,0.02,
5/31/2018,5:35:14 PM,3313.14,3448.37,4886.48,5257.33,0.01,0.02,0.03,0.02,
5/31/2018,5:35:15 PM,3262.40,3449.95,4886.89,5262.54,0.01,0.02,0.02,0.02,
5/31/2018,5:35:17 PM,3283.10,3419.51,4887.39,5261.90,0.01,0.03,0.03,0.01,
5/31/2018,5:35:18 PM,3324.27,3457.65,4869.12,5276.25,0.01,0.02,0.06,0.02,
5/31/2018,5:35:19 PM,3135.91,3561.46,4885.37,5270.66,0.01,0.03,0.01,0.02,
5/31/2018,5:35:20 PM,3242.27,3464.21,4863.91,5285.01,0.01,0.02,0.03,0.02,
5/31/2018,5:35:21 PM,3158.53,3483.57,4876.28,5266.39,0.01,0.02,0.02,0.02,
5/31/2018,5:35:22 PM,3278.69,3410.71,4871.70,5284.40,0.01,0.03,0.05,0.01,
5/31/2018,5:35:24 PM,3315.69,3523.34,4866.28,5264.57,0.01,0.02,0.01,0.02,
5/31/2018,5:35:25 PM,3281.13,3428.08,4874.15,5257.01,0.01,0.02,0.02,0.02,
5/31/2018,5:35:26 PM,3265.02,3418.25,4877.37,5268.62,0.01,0.02,0.03,0.02,
5/31/2018,5:35:27 PM,3203.88,3570.83,4875.17,5248.86,0.01,0.02,0.01,0.03,
5/31/2018,5:35:28 PM,3233.42,3457.51,4867.46,5275.44,0.01,0.02,0.03,0.01,
5/31/2018,5:35:29 PM,3254.76,3575.30,4877.24,5252.71,0.01,0.02,0.01,0.02,
5/31/2018,5:35:30 PM,3216.16,3428.94,4862.87,5273.13,0.01,0.02,0.03,0.02,
5/31/2018,5:35:31 PM,3278.73,3498.45,4868.76,5261.82,0.01,0.02,0.02,0.02,
5/31/2018,5:35:32 PM,3285.40,3555.26,4868.53,5261.20,0.01,0.02,0.01,0.02,
5/31/2018,5:35:33 PM,3280.22,3489.36,4886.23,5262.37,0.01,0.02,0.01,0.02,
5/31/2018,5:35:34 PM,3243.15,3425.51,4864.58,5263.26,0.01,0.02,0.07,0.02,
5/31/2018,5:35:36 PM,3249.70,3512.57,4890.11,5250.28,0.01,0.03,0.02,0.02,
5/31/2018,5:35:37 PM,3240.27,3461.22,4869.07,5246.81,0.01,0.02,0.02,0.02,
5/31/2018,5:35:38 PM,3275.95,3560.72,4872.14,5262.00,0.01,0.02,0.01,0.02,
5/31/2018,5:35:39 PM,3124.42,3515.91,4894.61,5269.78,0.02,0.02,0.01,0.02,
5/31/2018,5:35:40 PM,3313.89,3570.79,4879.88,5260.56,0.01,0.02,0.01,0.02,
5/31/2018,5:35:41 PM,3328.52,3440.65,4872.35,5261.73,0.01,0.03,0.03,0.02,
5/31/2018,5:35:42 PM,3271.98,3565.21,4864.76,5268.02,0.01,0.02,0.01,0.03,
5/31/2018,5:35:43 PM,3304.22,3442.33,4891.11,5250.96,0.01,0.03,0.03,0.02,
5/31/2018,5:35:45 PM,3231.60,3400.51,4873.35,5261.50,0.02,0.02,0.06,0.02,
5/31/2018,5:35:46 PM,3228.55,3490.30,4890.23,5272.72,0.01,0.03,0.02,0.02,
5/31/2018,5:35:47 PM,3280.61,3530.08,4882.53,5260.31,0.01,0.02,0.01,0.02,
5/31/2018,5:35:48 PM,3161.81,3484.06,4876.30,5259.70,0.01,0.03,0.02,0.02,
5/31/2018,5:35:49 PM,3250.70,3454.36,4871.30,5263.89,0.01,0.02,0.02,0.01,
5/31/2018,5:35:50 PM,3223.21,3578.57,4875.36,5241.81,0.01,0.03,0.01,0.02,
5/31/2018,5:35:51 PM,3310.80,3512.25,4871.93,5254.14,0.01,0.02,0.01,0.02,
5/31/2018,5:35:52 PM,3270.64,3464.31,4869.27,5269.17,0.01,0.03,0.02,0.02,
5/31/2018,5:35:54 PM,3292.11,3520.07,4875.81,5250.72,0.01,0.02,0.01,0.02,
5/31/2018,5:35:55 PM,3190.21,3535.18,4884.48,5247.81,0.01,0.02,0.01,0.03,
5/31/2018,5:35:56 PM,3291.63,3418.77,4875.08,5276.77,0.01,0.02,0.04,0.02,
5/31/2018,5:35:57 PM,3251.38,3453.92,4876.64,5274.36,0.01,0.02,0.02,0.02,
5/31/2018,5:35:58 PM,3315.33,3610.63,4880.13,5256.46,0.01,0.02,0.01,0.03,
5/31/2018,5:35:59 PM,3278.93,3498.42,4881.73,5256.56,0.01,0.02,0.02,0.02,
5/31/2018,5:36:00 PM,3317.53,3496.50,4888.50,5257.36,0.01,0.03,0.01,0.02,
5/31/2018,5:36:01 PM,3341.30,3541.95,4889.99,5236.95,0.01,0.03,0.01,0.02,
5/31/2018,5:36:02 PM,3298.16,3511.86,4891.05,5246.81,0.01,0.02,0.01,0.02,
5/31/2018,5:36:04 PM,3320.14,3418.44,4888.17,5268.92,0.01,0.03,0.03,0.01,
5/31/2018,5:36:05 PM,3280.89,3512.32,4881.91,5266.45,0.01,0.02,0.01,0.02,
5/31/2018,5:36:06 PM,3191.96,3479.90,4889.87,5261.72,0.01,0.02,0.02,0.02,
5/31/2018,5:36:07 PM,3296.37,3460.42,4880.00,5286.13,0.01,0.02,0.02,0.02,
5/31/2018,5:36:08 PM,3254.85,3541.23,4899.04,5274.81,0.01,0.02,0.02,0.02,
5/31/2018,5:36:09 PM,3255.40,3553.55,4896.38,5278.22,0.01,0.02,0.01,0.02,
5/31/2018,5:36:10 PM,3297.98,3499.21,4918.78,5248.00,0.01,0.03,0.02,0.02,
5/31/2018,5:36:11 PM,3338.29,3517.32,4916.74,5195.98,0.01,0.03,0.02,0.02,
5/31/2018,5:36:12 PM,3328.38,3454.96,4894.73,5233.32,0.01,0.02,0.03,0.02,
5/31/2018,5:36:14 PM,3232.14,3424.38,4883.76,5270.18,0.01,0.02,0.03,0.01,
5/31/2018,5:36:15 PM,3327.27,3445.50,4881.01,5284.47,0.01,0.03,0.03,0.02,
5/31/2018,5:36:16 PM,3256.11,3559.57,4855.98,5293.59,0.01,0.02,0.01,0.02,
5/31/2018,5:36:17 PM,3270.28,3486.56,4852.26,5258.60,0.01,0.02,0.02,0.02,
5/31/2018,5:36:18 PM,3315.24,3475.11,4859.00,5268.64,0.01,0.03,0.02,0.02,
5/31/2018,5:36:19 PM,3201.88,3560.79,4860.70,5247.42,0.01,0.02,0.01,0.02,
5/31/2018,5:36:20 PM,3256.49,3528.38,4859.81,5245.50,0.01,0.02,0.01,0.02,
5/31/2018,5:36:21 PM,3253.67,3521.17,4877.00,5249.79,0.01,0.02,0.01,0.02,
5/31/2018,5:36:22 PM,3259.11,3464.34,4880.75,5251.02,0.01,0.02,0.02,0.02,
5/31/2018,5:36:24 PM,3348.58,3552.64,4865.08,5251.33,0.01,0.02,0.01,0.03,
5/31/2018,5:36:25 PM,3272.82,3430.63,4874.75,5283.30,0.01,0.02,0.03,0.02,
5/31/2018,5:36:26 PM,3306.29,3552.21,4874.10,5241.57,0.01,0.02,0.01,0.02,
5/31/2018,5:36:27 PM,3314.10,3517.52,4874.48,5228.77,0.02,0.02,0.01,0.02,
5/31/2018,5:36:28 PM,3312.22,3437.55,4883.84,5265.10,0.01,0.03,0.02,0.02,
5/31/2018,5:36:29 PM,3379.52,3447.72,4882.69,5241.39,0.01,0.03,0.03,0.02,
5/31/2018,5:36:31 PM,3245.78,3575.59,4883.53,5259.65,0.01,0.02,0.01,0.02,
5/31/2018,5:36:32 PM,3262.67,3443.29,4883.74,5248.66,0.01,0.02,0.04,0.02,
5/31/2018,5:36:33 PM,3295.80,3539.32,4907.03,5248.05,0.01,0.02,0.01,0.02,
5/31/2018,5:36:34 PM,3253.46,3551.82,4902.11,5267.01,0.01,0.02,0.01,0.02,
5/31/2018,5:36:35 PM,3277.91,3461.89,4904.56,5256.16,0.01,0.02,0.02,0.02,
5/31/2018,5:36:36 PM,3310.53,3606.91,4900.28,5250.58,0.01,0.02,0.01,0.02,
5/31/2018,5:36:37 PM,3284.14,3525.96,4904.01,5248.96,0.01,0.03,0.02,0.02,
5/31/2018,5:36:38 PM,3234.83,3521.28,4890.78,5251.86,0.01,0.02,0.02,0.02,
5/31/2018,5:36:40 PM,3240.16,3435.94,4900.56,5269.90,0.01,0.02,0.03,0.02,
5/31/2018,5:36:41 PM,3345.25,3554.17,4906.14,5239.70,0.01,0.03,0.01,0.02,
5/31/2018,5:36:42 PM,3297.08,3512.35,4899.51,5249.20,0.01,0.03,0.02,0.02,
5/31/2018,5:36:43 PM,3253.67,3500.36,4893.73,5260.92,0.01,0.02,0.01,0.02,
5/31/2018,5:36:44 PM,3318.46,3535.55,4893.06,5259.33,0.01,0.03,0.01,0.02,
5/31/2018,5:36:45 PM,3337.65,3515.59,4877.71,5265.56,0.01,0.03,0.01,0.02,
5/31/2018,5:36:46 PM,3239.26,3553.06,4876.11,5258.62,0.01,0.02,0.01,0.02,
5/31/2018,5:36:47 PM,3330.08,3345.37,4870.06,5265.63,0.01,0.02,0.04,0.02,
5/31/2018,5:36:48 PM,3353.23,3482.43,4876.29,5258.37,0.01,0.03,0.02,0.02,
5/31/2018,5:36:49 PM,3249.06,3451.40,4883.41,5254.09,0.01,0.03,0.03,0.02,
5/31/2018,5:36:51 PM,3164.57,3479.69,4886.95,5249.18,0.01,0.02,0.02,0.02,
5/31/2018,5:36:52 PM,3189.64,3567.42,4891.35,5249.06,0.01,0.02,0.01,0.03,
5/31/2018,5:36:53 PM,3316.43,3614.71,4898.65,5240.73,0.01,0.03,0.01,0.03,
5/31/2018,5:36:54 PM,3294.04,3473.01,4880.58,5255.27,0.01,0.02,0.02,0.02,
5/31/2018,5:36:55 PM,3207.69,3499.73,4882.63,5255.91,0.01,0.02,0.02,0.02,
5/31/2018,5:36:56 PM,3332.39,3567.52,4903.71,5253.58,0.01,0.03,0.01,0.02,
5/31/2018,5:36:57 PM,3225.85,3498.71,4894.36,5260.04,0.01,0.03,0.01,0.02,
5/31/2018,5:36:58 PM,3200.04,3489.70,4891.58,5253.30,0.01,0.02,0.02,0.02,
5/31/2018,5:36:59 PM,3231.08,3483.08,4897.13,5253.88,0.01,0.03,0.02,0.02,
5/31/2018,5:37:00 PM,3258.19,3634.20,4889.41,5234.23,0.01,0.02,0.01,0.03,
5/31/2018,5:37:02 PM,3291.67,3374.86,4901.41,5260.11,0.01,0.02,0.10,0.02,
5/31/2018,5:37:03 PM,3382.09,3564.17,4884.49,5241.37,0.01,0.02,0.01,0.03,
5/31/2018,5:37:04 PM,3212.13,3569.63,4881.51,5244.20,0.01,0.02,0.01,0.02,
5/31/2018,5:37:05 PM,3315.11,3551.77,4886.48,5242.18,0.01,0.02,0.01,0.02,
5/31/2018,5:37:06 PM,3199.53,3544.46,4891.04,5240.57,0.01,0.02,0.01,0.02,
5/31/2018,5:37:07 PM,3303.71,3661.74,4879.07,5253.78,0.01,0.02,0.01,0.02,
5/31/2018,5:37:08 PM,3339.71,3410.90,4875.11,5272.27,0.01,0.02,0.05,0.02,
5/31/2018,5:37:09 PM,3331.30,3532.16,4897.99,5226.15,0.01,0.03,0.02,0.02,
5/31/2018,5:37:10 PM,3325.70,3539.04,4890.52,5245.73,0.01,0.02,0.01,0.02,
