

Date,Time,ROI 1 4Sigma Width A1 [µm],ROI 1 4Sigma Width A2 [µm],ROI 1 Centroid Position A1 [µm],ROI 1 Centroid Position A2 [µm],ROI 1 Goodness of Gaussian fit A1,ROI 1 Roughness of Gaussian fit A1,ROI 1 Goodness of Gaussian fit A2,ROI 1 Roughness of Gaussian fit A2,
5/31/2018,6:46:18 PM,3178.48,3377.42,4993.83,4971.87,0.01,0.02,0.05,0.01,
5/31/2018,6:46:19 PM,3256.46,3492.30,4996.10,4964.85,0.01,0.02,0.01,0.02,
5/31/2018,6:46:20 PM,3297.69,3358.32,4998.54,4972.62,0.01,0.02,0.09,0.01,
5/31/2018,6:46:22 PM,3239.24,3383.04,4999.77,4973.11,0.01,0.02,0.04,0.01,
5/31/2018,6:46:23 PM,3204.00,3445.13,4990.28,4977.01,0.01,0.02,0.02,0.01,
5/31/2018,6:46:24 PM,3239.42,3450.87,4995.71,4977.61,0.01,0.02,0.02,0.01,
5/31/2018,6:46:25 PM,3236.51,3578.55,5001.33,4962.06,0.01,0.02,0.01,0.02,
5/31/2018,6:46:26 PM,3234.30,3565.09,4993.84,4965.94,0.01,0.02,0.01,0.02,
5/31/2018,6:46:27 PM,3296.20,3417.44,4995.19,4982.61,0.01,0.02,0.02,0.01,
5/31/2018,6:46:28 PM,3200.80,3418.04,4995.63,4967.72,0.01,0.02,0.03,0.01,
5/31/2018,6:46:29 PM,3234.94,3568.05,5004.67,4946.73,0.01,0.03,0.01,0.02,
5/31/2018,6:46:30 PM,3188.89,3484.75,4999.45,4970.09,0.01,0.02,0.01,0.02,
5/31/2018,6:46:31 PM,3179.76,3507.31,4998.82,4968.61,0.01,0.02,0.01,0.02,
5/31/2018,6:46:33 PM,3156.59,3547.19,4987.10,4975.82,0.01,0.02,0.01,0.02,
5/31/2018,6:46:34 PM,3210.34,3518.40,4998.31,4971.12,0.01,0.02,0.01,0.02,
5/31/2018,6:46:35 PM,3283.52,3453.66,4989.95,4963.33,0.01,0.02,0.02,0.01,
5/31/2018,6:46:36 PM,3249.52,3475.93,4994.89,4972.61,0.01,0.02,0.01,0.01,
