

Date,Time,ROI 1 4Sigma Width A1 [µm],ROI 1 4Sigma Width A2 [µm],ROI 1 Goodness of Gaussian fit A1,ROI 1 Roughness of Gaussian fit A1,ROI 1 Goodness of Gaussian fit A2,ROI 1 Roughness of Gaussian fit A2,
5/31/2018,4:52:57 PM,3611.06,3657.18,0.03,0.02,0.09,0.03,
5/31/2018,4:52:58 PM,3606.46,3804.00,0.03,0.02,0.05,0.04,
5/31/2018,4:52:59 PM,3197.87,3336.28,0.08,0.02,0.05,0.03,
5/31/2018,4:53:00 PM,3689.31,3666.90,0.03,0.02,0.08,0.03,
5/31/2018,4:53:01 PM,3663.47,3878.53,0.03,0.03,0.05,0.04,
5/31/2018,4:53:02 PM,3076.37,3748.54,0.11,0.02,0.07,0.03,
5/31/2018,4:53:03 PM,3726.47,3730.74,0.03,0.03,0.08,0.04,
5/31/2018,4:53:04 PM,3696.10,3793.76,0.04,0.03,0.07,0.05,
5/31/2018,4:53:05 PM,3139.07,3639.24,0.04,0.03,0.08,0.03,
5/31/2018,4:53:06 PM,3211.24,3612.08,0.09,0.02,0.16,0.03,
5/31/2018,4:53:07 PM,3081.31,3823.09,0.06,0.02,0.06,0.04,
5/31/2018,4:53:08 PM,3361.60,3739.89,0.07,0.02,0.10,0.04,
5/31/2018,4:53:09 PM,3557.35,3965.16,0.03,0.03,0.04,0.05,
5/31/2018,4:53:10 PM,3579.56,4063.25,0.03,0.03,0.04,0.05,
5/31/2018,4:53:11 PM,3359.13,3821.46,0.08,0.02,0.13,0.04,
5/31/2018,4:53:12 PM,3613.23,3702.65,0.03,0.03,0.08,0.04,
5/31/2018,4:53:13 PM,3331.08,3689.64,0.05,0.02,0.11,0.04,
5/31/2018,4:53:14 PM,3357.17,3831.75,0.08,0.02,0.04,0.04,
5/31/2018,4:53:15 PM,3546.73,3786.75,0.05,0.03,0.07,0.04,
5/31/2018,4:53:16 PM,3333.10,4161.90,0.04,0.03,0.04,0.05,
5/31/2018,4:53:17 PM,3564.00,3875.03,0.04,0.03,0.05,0.04,
5/31/2018,4:53:18 PM,3743.22,3370.76,0.03,0.03,0.32,0.02,
5/31/2018,4:53:19 PM,3485.62,3317.42,0.04,0.02,0.09,0.02,
5/31/2018,4:53:20 PM,3135.71,3963.41,0.09,0.02,0.05,0.04,
5/31/2018,4:53:21 PM,3517.75,3938.07,0.04,0.03,0.05,0.04,
5/31/2018,4:53:22 PM,3570.45,3666.55,0.03,0.02,0.07,0.03,
5/31/2018,4:53:23 PM,3627.58,3656.34,0.03,0.03,0.08,0.03,
5/31/2018,4:53:24 PM,3454.16,3941.43,0.04,0.03,0.03,0.04,
5/31/2018,4:53:25 PM,3682.04,3660.99,0.03,0.03,0.05,0.03,
5/31/2018,4:53:26 PM,2931.57,3491.58,0.06,0.02,0.18,0.02,
5/31/2018,4:53:27 PM,3673.51,3731.29,0.03,0.03,0.03,0.04,
5/31/2018,4:53:28 PM,3757.77,3561.44,0.03,0.02,0.08,0.04,
5/31/2018,4:53:29 PM,3391.35,3534.87,0.06,0.03,0.12,0.03,
5/31/2018,4:53:30 PM,3268.91,3713.78,0.05,0.02,0.06,0.04,
5/31/2018,4:53:31 PM,3682.54,4011.19,0.03,0.03,0.03,0.05,
5/31/2018,4:53:32 PM,3417.30,3776.77,0.04,0.03,0.07,0.03,
5/31/2018,4:53:33 PM,3702.43,3532.29,0.03,0.03,0.09,0.02,
5/31/2018,4:53:34 PM,3369.57,4007.60,0.06,0.02,0.04,0.05,
5/31/2018,4:53:35 PM,3706.80,3565.96,0.03,0.03,0.14,0.03,
5/31/2018,4:53:36 PM,4022.10,3805.39,0.02,0.04,0.05,0.04,
5/31/2018,4:53:37 PM,3360.69,3778.76,0.06,0.03,0.06,0.04,
5/31/2018,4:53:38 PM,3282.83,4133.64,0.07,0.02,0.02,0.05,
5/31/2018,4:53:39 PM,3501.64,3858.49,0.04,0.02,0.04,0.04,
5/31/2018,4:53:40 PM,3455.70,3436.34,0.05,0.03,0.06,0.02,
5/31/2018,4:53:41 PM,3364.67,3798.14,0.06,0.03,0.05,0.04,
5/31/2018,4:53:42 PM,3438.36,3994.92,0.05,0.02,0.03,0.05,
5/31/2018,4:53:43 PM,3137.95,3819.47,0.10,0.02,0.07,0.04,
5/31/2018,4:53:44 PM,3603.00,4084.63,0.03,0.03,0.04,0.05,
5/31/2018,4:53:45 PM,3691.34,3781.43,0.03,0.02,0.07,0.04,
5/31/2018,4:53:46 PM,3105.14,3280.19,0.13,0.01,0.07,0.02,
5/31/2018,4:53:47 PM,3725.25,3653.05,0.03,0.03,0.15,0.03,
5/31/2018,4:53:48 PM,3655.91,3365.77,0.03,0.03,0.29,0.02,
5/31/2018,4:53:49 PM,3636.38,3692.19,0.03,0.02,0.11,0.04,
5/31/2018,4:53:50 PM,3685.61,3580.01,0.03,0.03,0.13,0.03,
5/31/2018,4:53:51 PM,2977.89,3809.83,0.07,0.02,0.06,0.04,
5/31/2018,4:53:52 PM,3574.89,3855.97,0.05,0.02,0.06,0.03,
5/31/2018,4:53:53 PM,3397.42,3631.48,0.08,0.02,0.06,0.04,
5/31/2018,4:53:54 PM,3522.91,3936.55,0.04,0.02,0.05,0.04,
5/31/2018,4:53:55 PM,3572.51,3891.11,0.05,0.04,0.04,0.05,
5/31/2018,4:53:56 PM,3468.04,3620.57,0.04,0.03,0.21,0.03,
5/31/2018,4:53:57 PM,3743.19,3986.16,0.02,0.03,0.04,0.05,
5/31/2018,4:53:58 PM,3760.88,3766.48,0.02,0.03,0.08,0.04,
5/31/2018,4:53:59 PM,3596.16,4018.46,0.08,0.02,0.06,0.04,
5/31/2018,4:54:00 PM,3547.02,3406.89,0.04,0.02,0.05,0.03,
5/31/2018,4:54:01 PM,3251.11,3593.39,0.06,0.02,0.10,0.03,
5/31/2018,4:54:02 PM,3316.50,3864.51,0.08,0.02,0.06,0.04,
5/31/2018,4:54:03 PM,3564.48,3702.31,0.03,0.03,0.04,0.03,
5/31/2018,4:54:04 PM,3420.24,3963.24,0.06,0.03,0.04,0.04,
5/31/2018,4:54:05 PM,3077.02,3708.98,0.10,0.01,0.07,0.03,
5/31/2018,4:54:06 PM,3400.95,3566.09,0.05,0.02,0.11,0.03,
5/31/2018,4:54:07 PM,3043.77,3562.62,0.09,0.02,0.10,0.03,
5/31/2018,4:54:08 PM,3101.38,3670.79,0.09,0.02,0.15,0.03,
5/31/2018,4:54:09 PM,3496.67,3958.33,0.05,0.03,0.04,0.05,
5/31/2018,4:54:10 PM,3206.18,3754.75,0.05,0.02,0.06,0.04,
5/31/2018,4:54:11 PM,3315.10,3667.84,0.06,0.03,0.08,0.04,
5/31/2018,4:54:12 PM,3331.67,3813.87,0.05,0.02,0.06,0.04,
5/31/2018,4:54:13 PM,3358.75,3748.22,0.06,0.02,0.09,0.04,
5/31/2018,4:54:14 PM,3459.05,3759.67,0.04,0.03,0.05,0.04,
5/31/2018,4:54:15 PM,3136.31,3472.77,0.03,0.03,0.07,0.03,
5/31/2018,4:54:16 PM,3528.23,3712.61,0.04,0.02,0.05,0.04,
5/31/2018,4:54:17 PM,3314.51,3457.32,0.06,0.02,0.19,0.03,
5/31/2018,4:54:18 PM,3778.07,3831.61,0.03,0.03,0.05,0.04,
5/31/2018,4:54:19 PM,3605.03,4044.28,0.04,0.04,0.04,0.04,
5/31/2018,4:54:20 PM,3654.14,3481.90,0.04,0.03,0.23,0.03,
5/31/2018,4:54:21 PM,3690.47,3698.13,0.03,0.03,0.06,0.04,
5/31/2018,4:54:22 PM,3349.36,3978.26,0.05,0.03,0.04,0.04,
5/31/2018,4:54:23 PM,3757.88,3580.73,0.03,0.04,0.07,0.03,
5/31/2018,4:54:24 PM,3766.87,3537.43,0.02,0.02,0.07,0.03,
5/31/2018,4:54:25 PM,3122.25,3795.54,0.10,0.02,0.07,0.04,
5/31/2018,4:54:26 PM,3316.87,3397.74,0.07,0.02,0.24,0.02,
5/31/2018,4:54:27 PM,3758.35,3701.28,0.03,0.03,0.07,0.04,
5/31/2018,4:54:29 PM,3201.74,3797.62,0.07,0.02,0.05,0.04,
5/31/2018,4:54:30 PM,3497.25,3769.02,0.04,0.02,0.06,0.04,
5/31/2018,4:54:31 PM,3439.61,3671.49,0.05,0.02,0.10,0.03,
5/31/2018,4:54:32 PM,3406.76,3647.47,0.06,0.02,0.08,0.03,
5/31/2018,4:54:33 PM,3914.30,3913.12,0.02,0.03,0.05,0.04,
5/31/2018,4:54:34 PM,3723.81,3849.04,0.03,0.02,0.05,0.04,
5/31/2018,4:54:35 PM,3277.62,3840.58,0.09,0.02,0.06,0.04,
5/31/2018,4:54:36 PM,2983.11,3544.91,0.05,0.02,0.09,0.02,
5/31/2018,4:54:37 PM,3569.96,3973.62,0.03,0.02,0.03,0.04,
5/31/2018,4:54:38 PM,3499.79,3853.26,0.05,0.03,0.08,0.04,
5/31/2018,4:54:39 PM,3931.50,3850.99,0.02,0.03,0.04,0.04,
5/31/2018,4:54:40 PM,3366.86,3615.30,0.05,0.02,0.10,0.03,
5/31/2018,4:54:41 PM,3577.28,3584.81,0.03,0.03,0.18,0.02,
5/31/2018,4:54:42 PM,3505.79,3782.99,0.06,0.02,0.06,0.04,
5/31/2018,4:54:43 PM,3165.63,3742.44,0.06,0.02,0.06,0.04,
5/31/2018,4:54:44 PM,3128.24,4051.24,0.06,0.02,0.04,0.05,
5/31/2018,4:54:45 PM,3428.28,3967.93,0.04,0.02,0.03,0.05,
5/31/2018,4:54:46 PM,3480.50,3962.34,0.04,0.02,0.06,0.04,
5/31/2018,4:54:47 PM,3291.69,3747.16,0.05,0.03,0.08,0.03,
5/31/2018,4:54:48 PM,3328.61,3782.63,0.06,0.03,0.04,0.04,
5/31/2018,4:54:49 PM,4015.31,4032.98,0.02,0.03,0.03,0.05,
5/31/2018,4:54:50 PM,3514.93,3823.21,0.07,0.02,0.08,0.03,
5/31/2018,4:54:51 PM,3422.39,3952.16,0.05,0.03,0.04,0.05,
5/31/2018,4:54:52 PM,3313.03,3530.46,0.05,0.02,0.06,0.03,
5/31/2018,4:54:53 PM,3268.99,3603.83,0.08,0.02,0.10,0.03,
5/31/2018,4:54:54 PM,3665.46,3650.32,0.03,0.03,0.06,0.04,
5/31/2018,4:54:55 PM,3499.96,4042.23,0.04,0.02,0.03,0.05,
5/31/2018,4:54:56 PM,3220.82,3383.20,0.08,0.02,0.07,0.03,
5/31/2018,4:54:57 PM,3582.17,3690.38,0.04,0.03,0.08,0.04,
5/31/2018,4:54:58 PM,3502.95,3872.04,0.04,0.03,0.05,0.03,
5/31/2018,4:54:59 PM,3554.92,3913.56,0.03,0.03,0.04,0.04,
5/31/2018,4:55:00 PM,4016.43,3421.07,0.02,0.04,0.14,0.03,
5/31/2018,4:55:01 PM,3073.62,3759.81,0.05,0.03,0.07,0.04,
5/31/2018,4:55:02 PM,3881.34,3667.60,0.03,0.04,0.16,0.03,
5/31/2018,4:55:03 PM,3200.31,3806.03,0.10,0.02,0.06,0.04,
5/31/2018,4:55:04 PM,3268.87,3452.54,0.06,0.02,0.13,0.02,
5/31/2018,4:55:05 PM,3240.34,3584.53,0.09,0.02,0.07,0.03,
5/31/2018,4:55:06 PM,3548.45,4128.16,0.06,0.02,0.03,0.04,
5/31/2018,4:55:07 PM,3309.54,3370.48,0.07,0.02,0.13,0.02,
5/31/2018,4:55:08 PM,3797.98,3948.36,0.02,0.03,0.07,0.05,
5/31/2018,4:55:09 PM,3694.20,4127.33,0.04,0.04,0.02,0.04,
5/31/2018,4:55:10 PM,3626.00,3449.69,0.03,0.02,0.21,0.02,
5/31/2018,4:55:11 PM,3612.44,3949.33,0.03,0.03,0.05,0.04,
5/31/2018,4:55:12 PM,3353.43,3781.02,0.04,0.02,0.07,0.04,
5/31/2018,4:55:13 PM,3340.78,3572.66,0.04,0.03,0.14,0.02,
5/31/2018,4:55:14 PM,3645.64,4093.69,0.05,0.03,0.05,0.05,
5/31/2018,4:55:15 PM,3530.39,4075.02,0.03,0.03,0.03,0.05,
5/31/2018,4:55:16 PM,3283.03,3883.41,0.09,0.02,0.05,0.04,
5/31/2018,4:55:17 PM,3637.19,3804.00,0.04,0.03,0.05,0.04,
5/31/2018,4:55:18 PM,3114.86,3578.00,0.16,0.02,0.15,0.04,
5/31/2018,4:55:19 PM,3111.96,3806.88,0.03,0.03,0.12,0.04,
5/31/2018,4:55:20 PM,3121.04,3567.10,0.05,0.03,0.15,0.03,
5/31/2018,4:55:21 PM,3482.68,3953.66,0.05,0.03,0.03,0.05,
5/31/2018,4:55:22 PM,3224.92,3665.02,0.11,0.02,0.10,0.03,
5/31/2018,4:55:23 PM,3540.78,3554.70,0.03,0.03,0.09,0.02,
5/31/2018,4:55:24 PM,3283.91,3632.66,0.06,0.02,0.17,0.03,
5/31/2018,4:55:25 PM,3439.69,3776.96,0.05,0.03,0.08,0.05,
5/31/2018,4:55:26 PM,3353.89,3543.91,0.05,0.03,0.06,0.04,
5/31/2018,4:55:27 PM,3624.95,4012.22,0.03,0.02,0.04,0.04,
5/31/2018,4:55:28 PM,3833.54,3709.68,0.02,0.03,0.12,0.04,
5/31/2018,4:55:29 PM,3270.71,3709.48,0.07,0.02,0.10,0.03,
5/31/2018,4:55:30 PM,3539.47,3739.34,0.03,0.02,0.11,0.04,
5/31/2018,4:55:31 PM,3353.55,3591.78,0.07,0.02,0.12,0.03,
5/31/2018,4:55:32 PM,3253.71,3764.85,0.08,0.02,0.08,0.05,
5/31/2018,4:55:33 PM,3348.40,3557.63,0.05,0.03,0.25,0.03,
5/31/2018,4:55:34 PM,3589.40,3861.12,0.04,0.03,0.04,0.04,
5/31/2018,4:55:35 PM,3598.12,3747.94,0.06,0.03,0.05,0.03,
5/31/2018,4:55:36 PM,3552.45,3595.96,0.04,0.03,0.21,0.03,
5/31/2018,4:55:37 PM,3054.80,3793.29,0.05,0.02,0.04,0.03,
5/31/2018,4:55:38 PM,3218.46,3741.23,0.10,0.02,0.15,0.03,
5/31/2018,4:55:39 PM,3329.32,3520.23,0.03,0.04,0.15,0.03,
5/31/2018,4:55:40 PM,3756.39,3379.23,0.03,0.04,0.30,0.02,
5/31/2018,4:55:41 PM,3738.50,3516.48,0.02,0.04,0.18,0.03,
5/31/2018,4:55:42 PM,3381.14,3776.06,0.04,0.03,0.05,0.04,
5/31/2018,4:55:43 PM,3289.21,3376.07,0.06,0.02,0.13,0.02,
5/31/2018,4:55:44 PM,3641.20,3602.75,0.03,0.04,0.27,0.03,
5/31/2018,4:55:45 PM,3580.66,3458.26,0.05,0.03,0.23,0.04,
5/31/2018,4:55:46 PM,3258.77,3588.49,0.05,0.03,0.09,0.03,
5/31/2018,4:55:47 PM,3850.27,4049.07,0.02,0.03,0.03,0.05,
5/31/2018,4:55:48 PM,3090.99,3786.98,0.06,0.02,0.07,0.03,
5/31/2018,4:55:49 PM,3311.99,3685.90,0.05,0.02,0.12,0.03,
5/31/2018,4:55:50 PM,3328.13,4033.51,0.06,0.02,0.04,0.05,
5/31/2018,4:55:51 PM,3463.54,3918.88,0.04,0.03,0.04,0.04,
5/31/2018,4:55:52 PM,3921.00,4059.86,0.02,0.04,0.03,0.06,
5/31/2018,4:55:53 PM,3295.39,3691.94,0.06,0.02,0.07,0.04,
5/31/2018,4:55:54 PM,3515.54,3982.22,0.04,0.03,0.04,0.04,
5/31/2018,4:55:55 PM,3138.19,3897.16,0.06,0.02,0.05,0.04,
5/31/2018,4:55:56 PM,3324.46,3557.36,0.07,0.02,0.16,0.02,
5/31/2018,4:55:57 PM,3272.06,3837.21,0.06,0.02,0.04,0.04,
5/31/2018,4:55:58 PM,3660.12,3759.90,0.03,0.04,0.06,0.04,
5/31/2018,4:55:59 PM,3689.79,3673.88,0.03,0.03,0.08,0.03,
5/31/2018,4:56:00 PM,3200.51,3485.56,0.03,0.03,0.17,0.03,
5/31/2018,4:56:01 PM,3168.53,3833.46,0.10,0.01,0.06,0.04,
5/31/2018,4:56:02 PM,3307.22,3695.07,0.08,0.02,0.08,0.04,
5/31/2018,4:56:03 PM,3386.05,3848.37,0.07,0.03,0.04,0.05,
5/31/2018,4:56:04 PM,3773.49,4115.88,0.02,0.04,0.03,0.05,
5/31/2018,4:56:05 PM,3512.27,3510.11,0.05,0.03,0.14,0.03,
5/31/2018,4:56:06 PM,3591.50,3678.62,0.06,0.03,0.08,0.03,
5/31/2018,4:56:07 PM,3155.94,3556.58,0.09,0.02,0.12,0.03,
5/31/2018,4:56:08 PM,3214.36,3657.94,0.07,0.02,0.05,0.03,
5/31/2018,4:56:09 PM,3511.80,3602.06,0.03,0.03,0.10,0.03,
5/31/2018,4:56:10 PM,3286.55,3887.39,0.07,0.02,0.04,0.04,
5/31/2018,4:56:11 PM,3030.62,4038.48,0.04,0.02,0.02,0.05,
5/31/2018,4:56:12 PM,3119.38,3729.79,0.08,0.02,0.07,0.03,
5/31/2018,4:56:13 PM,3556.83,3516.13,0.04,0.03,0.19,0.03,
5/31/2018,4:56:14 PM,3434.94,3461.56,0.09,0.03,0.34,0.02,
5/31/2018,4:56:16 PM,3504.71,3930.26,0.04,0.03,0.05,0.04,
5/31/2018,4:56:17 PM,3346.72,3361.35,0.09,0.03,0.13,0.02,
5/31/2018,4:56:18 PM,3145.80,4014.75,0.10,0.02,0.04,0.05,
5/31/2018,4:56:19 PM,3299.74,3546.55,0.06,0.02,0.21,0.03,
5/31/2018,4:56:20 PM,3932.20,3554.80,0.02,0.03,0.16,0.03,
5/31/2018,4:56:21 PM,3774.35,3557.07,0.02,0.04,0.18,0.03,
5/31/2018,4:56:22 PM,3780.99,4022.69,0.02,0.03,0.03,0.05,
5/31/2018,4:56:23 PM,3116.91,3976.79,0.11,0.02,0.03,0.05,
5/31/2018,4:56:24 PM,3655.30,3665.09,0.03,0.03,0.05,0.03,
5/31/2018,4:56:25 PM,2987.00,3675.39,0.07,0.02,0.12,0.03,
5/31/2018,4:56:26 PM,3489.64,3378.72,0.04,0.03,0.11,0.02,
5/31/2018,4:56:27 PM,3568.51,3566.70,0.04,0.02,0.06,0.03,
5/31/2018,4:56:28 PM,3212.63,3637.03,0.06,0.02,0.09,0.04,
5/31/2018,4:56:29 PM,3646.51,3721.00,0.02,0.02,0.06,0.04,
5/31/2018,4:56:30 PM,3477.89,3557.87,0.04,0.03,0.09,0.03,
5/31/2018,4:56:31 PM,3886.64,3558.48,0.02,0.03,0.12,0.03,
5/31/2018,4:56:32 PM,3494.91,3545.12,0.04,0.03,0.08,0.03,
5/31/2018,4:56:33 PM,3215.48,3631.49,0.08,0.02,0.08,0.03,
5/31/2018,4:56:34 PM,3545.10,3405.97,0.04,0.03,0.06,0.03,
5/31/2018,4:56:35 PM,3364.81,3377.08,0.05,0.02,0.15,0.02,
5/31/2018,4:56:36 PM,3353.51,3672.94,0.07,0.02,0.05,0.04,
5/31/2018,4:56:37 PM,3546.35,3791.95,0.03,0.03,0.07,0.04,
5/31/2018,4:56:38 PM,3598.76,3323.45,0.03,0.03,0.11,0.03,
5/31/2018,4:56:39 PM,3410.36,3782.77,0.06,0.03,0.06,0.03,
5/31/2018,4:56:40 PM,3533.39,3797.85,0.06,0.03,0.05,0.04,
5/31/2018,4:56:41 PM,3758.00,3944.59,0.03,0.03,0.03,0.04,
5/31/2018,4:56:42 PM,3423.49,4081.55,0.04,0.02,0.04,0.04,
5/31/2018,4:56:43 PM,3426.63,3262.10,0.05,0.03,0.07,0.02,
5/31/2018,4:56:44 PM,3677.35,3674.51,0.03,0.03,0.11,0.03,
5/31/2018,4:56:45 PM,3607.99,3441.73,0.04,0.03,0.36,0.03,
5/31/2018,4:56:46 PM,3723.22,3581.28,0.03,0.03,0.12,0.04,
5/31/2018,4:56:47 PM,3195.93,3234.47,0.08,0.02,0.08,0.02,
5/31/2018,4:56:48 PM,3667.60,3502.06,0.02,0.03,0.12,0.03,
5/31/2018,4:56:49 PM,3272.09,3743.79,0.05,0.02,0.08,0.04,
5/31/2018,4:56:50 PM,3207.06,3456.73,0.09,0.02,0.19,0.03,
5/31/2018,4:56:51 PM,3882.32,3444.39,0.02,0.03,0.10,0.03,
5/31/2018,4:56:52 PM,3300.03,3739.77,0.05,0.02,0.06,0.04,
5/31/2018,4:56:53 PM,3185.09,3863.49,0.06,0.02,0.05,0.05,
5/31/2018,4:56:54 PM,3309.31,3928.62,0.09,0.03,0.04,0.05,
5/31/2018,4:56:55 PM,3142.85,3561.12,0.09,0.02,0.13,0.04,
5/31/2018,4:56:56 PM,3417.27,3566.02,0.08,0.03,0.08,0.03,
5/31/2018,4:56:57 PM,3859.87,3821.73,0.02,0.04,0.03,0.04,
5/31/2018,4:56:58 PM,3908.09,3803.78,0.02,0.03,0.06,0.04,
5/31/2018,4:56:59 PM,3773.69,3819.89,0.03,0.03,0.04,0.04,
5/31/2018,4:57:00 PM,3622.10,3376.63,0.03,0.03,0.15,0.02,
5/31/2018,4:57:01 PM,3556.29,3626.40,0.03,0.03,0.11,0.03,
5/31/2018,4:57:02 PM,3444.73,3955.55,0.04,0.02,0.03,0.05,
5/31/2018,4:57:03 PM,3367.02,3617.28,0.07,0.03,0.07,0.04,
5/31/2018,4:57:04 PM,3552.39,3479.37,0.04,0.02,0.13,0.02,
5/31/2018,4:57:05 PM,3422.29,3503.23,0.05,0.03,0.20,0.03,
5/31/2018,4:57:06 PM,3272.48,3349.97,0.05,0.02,0.18,0.02,
5/31/2018,4:57:07 PM,3629.06,4151.60,0.03,0.02,0.03,0.05,
5/31/2018,4:57:08 PM,3564.55,3496.52,0.03,0.04,0.17,0.03,
5/31/2018,4:57:09 PM,3402.75,3600.35,0.04,0.02,0.18,0.04,
5/31/2018,4:57:10 PM,3579.63,3890.05,0.03,0.03,0.04,0.04,
5/31/2018,4:57:11 PM,3519.01,3362.52,0.03,0.04,0.07,0.02,
5/31/2018,4:57:12 PM,3490.72,4052.03,0.06,0.03,0.03,0.05,
5/31/2018,4:57:13 PM,3205.41,3309.05,0.05,0.02,0.04,0.03,
5/31/2018,4:57:14 PM,3633.72,3994.03,0.03,0.03,0.05,0.04,
5/31/2018,4:57:15 PM,3406.68,3619.69,0.04,0.02,0.15,0.03,
5/31/2018,4:57:16 PM,3469.29,4004.18,0.05,0.03,0.06,0.05,
5/31/2018,4:57:17 PM,3659.52,3754.69,0.04,0.04,0.10,0.03,
5/31/2018,4:57:18 PM,3110.94,3465.86,0.04,0.02,0.18,0.02,
5/31/2018,4:57:19 PM,3557.52,3920.92,0.06,0.03,0.03,0.05,
5/31/2018,4:57:20 PM,3560.29,3608.97,0.04,0.03,0.04,0.03,
5/31/2018,4:57:21 PM,3674.81,3305.34,0.03,0.03,0.13,0.02,
5/31/2018,4:57:22 PM,3375.12,3833.03,0.06,0.03,0.06,0.04,
5/31/2018,4:57:23 PM,3468.96,3805.07,0.06,0.04,0.07,0.04,
5/31/2018,4:57:24 PM,3451.04,3718.54,0.05,0.03,0.08,0.03,
5/31/2018,4:57:25 PM,3840.74,3856.68,0.02,0.04,0.04,0.04,
5/31/2018,4:57:26 PM,3121.57,3879.79,0.17,0.02,0.04,0.05,
5/31/2018,4:57:27 PM,3533.90,3885.06,0.03,0.03,0.04,0.05,
5/31/2018,4:57:28 PM,3700.87,3578.57,0.06,0.02,0.17,0.03,
5/31/2018,4:57:29 PM,3499.43,3909.15,0.06,0.03,0.05,0.04,
5/31/2018,4:57:30 PM,3778.79,3828.92,0.02,0.02,0.05,0.04,
5/31/2018,4:57:31 PM,3414.16,3826.65,0.04,0.02,0.04,0.04,
5/31/2018,4:57:32 PM,3640.22,3531.46,0.03,0.03,0.08,0.03,
5/31/2018,4:57:33 PM,3380.26,3744.11,0.05,0.03,0.08,0.03,
5/31/2018,4:57:34 PM,3261.44,3896.74,0.06,0.02,0.05,0.04,
5/31/2018,4:57:35 PM,3601.32,3517.11,0.03,0.04,0.10,0.02,
5/31/2018,4:57:36 PM,3691.94,3384.99,0.02,0.02,0.11,0.02,
5/31/2018,4:57:37 PM,3642.62,3341.51,0.05,0.03,0.16,0.02,
5/31/2018,4:57:38 PM,3249.23,3656.22,0.08,0.02,0.06,0.04,
5/31/2018,4:57:39 PM,4025.26,3538.73,0.02,0.03,0.05,0.03,
5/31/2018,4:57:40 PM,3941.32,3409.66,0.02,0.04,0.17,0.03,
5/31/2018,4:57:41 PM,3523.00,3561.11,0.04,0.03,0.27,0.03,
5/31/2018,4:57:42 PM,3270.39,3532.62,0.08,0.02,0.17,0.03,
5/31/2018,4:57:43 PM,3471.54,3703.35,0.04,0.02,0.05,0.03,
5/31/2018,4:57:44 PM,3410.66,3338.30,0.04,0.02,0.23,0.02,
5/31/2018,4:57:45 PM,4081.27,3884.73,0.02,0.03,0.04,0.04,
5/31/2018,4:57:46 PM,3474.48,3637.23,0.04,0.03,0.08,0.03,
5/31/2018,4:57:47 PM,3120.85,3616.52,0.10,0.01,0.06,0.03,
5/31/2018,4:57:48 PM,3630.82,3468.84,0.03,0.03,0.08,0.02,
5/31/2018,4:57:49 PM,3465.28,3367.26,0.07,0.03,0.07,0.02,
5/31/2018,4:57:50 PM,3337.53,3745.57,0.06,0.02,0.04,0.04,
5/31/2018,4:57:51 PM,3582.39,3380.76,0.05,0.02,0.23,0.03,
5/31/2018,4:57:52 PM,3536.52,3726.42,0.03,0.03,0.07,0.04,
5/31/2018,4:57:53 PM,3307.93,3481.85,0.08,0.02,0.08,0.03,
5/31/2018,4:57:54 PM,3194.31,3499.90,0.07,0.02,0.16,0.02,
5/31/2018,4:57:55 PM,3150.71,3663.61,0.05,0.03,0.10,0.03,
5/31/2018,4:57:56 PM,3184.63,3366.03,0.09,0.01,0.08,0.02,
5/31/2018,4:57:57 PM,3471.98,3438.61,0.05,0.02,0.09,0.03,
5/31/2018,4:57:58 PM,3310.63,3762.04,0.07,0.03,0.05,0.04,
5/31/2018,4:57:59 PM,3703.79,3620.98,0.04,0.03,0.12,0.03,
5/31/2018,4:58:00 PM,3641.47,3576.60,0.03,0.03,0.16,0.03,
5/31/2018,4:58:01 PM,3656.36,3618.87,0.04,0.02,0.05,0.03,
5/31/2018,4:58:02 PM,3439.38,3766.30,0.04,0.02,0.06,0.04,
5/31/2018,4:58:03 PM,3531.62,4089.00,0.05,0.04,0.04,0.04,
5/31/2018,4:58:04 PM,3145.84,3686.50,0.05,0.02,0.08,0.03,
5/31/2018,4:58:05 PM,3554.25,3599.54,0.03,0.02,0.06,0.03,
5/31/2018,4:58:06 PM,3281.67,3795.32,0.07,0.02,0.06,0.04,
5/31/2018,4:58:07 PM,3708.26,3925.05,0.03,0.02,0.03,0.05,
5/31/2018,4:58:08 PM,3287.48,3722.85,0.06,0.01,0.07,0.03,
5/31/2018,4:58:09 PM,3056.96,3838.16,0.18,0.02,0.06,0.04,
5/31/2018,4:58:10 PM,3149.26,3365.46,0.04,0.03,0.07,0.03,
5/31/2018,4:58:11 PM,3504.17,3709.25,0.08,0.03,0.05,0.04,
5/31/2018,4:58:12 PM,3129.54,3984.16,0.05,0.02,0.04,0.05,
5/31/2018,4:58:13 PM,3428.60,3626.90,0.04,0.02,0.10,0.03,
5/31/2018,4:58:14 PM,3264.38,3673.70,0.05,0.02,0.09,0.03,
5/31/2018,4:58:15 PM,3716.08,3736.22,0.03,0.03,0.08,0.04,
5/31/2018,4:58:16 PM,3515.66,3416.29,0.06,0.03,0.41,0.02,
5/31/2018,4:58:17 PM,3293.93,3561.97,0.07,0.02,0.10,0.03,
5/31/2018,4:58:18 PM,3378.87,3438.89,0.06,0.03,0.11,0.03,
5/31/2018,4:58:19 PM,3437.64,3493.46,0.04,0.02,0.21,0.03,
5/31/2018,4:58:20 PM,3763.55,3532.68,0.02,0.04,0.10,0.03,
